stations_info =  {<"213688169" 48.866 2.2757 35 "16107" "Benjamin Godard - Victor Hugo">
     <"653044270" 48.84 2.3475 17 "5114" "Claude Bernard - Arbalète">
     <"27415179" 48.825 2.3264 22 "14019" "Sarrette - Général Leclerc">
     <"26958435" 48.87 2.3967 25 "20119" "Square des Saint-Simoniens">
     <"6385" 48.887 2.3938 22 "19019" "Petit - Manin">
     <"213857398" 48.814 2.2723 14 "21403" "Gare de Clamart">
     <"82550925" 48.827 2.4059 37 "42207" "Place des Marseillais">
     <"27363096" 48.837 2.3918 33 "12030" "Charenton - Wattignies">
     <"85165045" 48.812 2.3617 25 "42707" "Place Jean-Baptiste Clément">
     <"129119449" 48.871 2.399 19 "20036" "Ménilmontant - Pelleport">
     <"475524450" 48.889 2.1956 25 "92003" "Chanzy - Sud-Est">
     <"653048150" 48.846 2.3557 40 "5119" "Jussieu - Guy de la Brosse">
     <"244400797" 48.892 2.4092 22 "35009" "Jean Lolive - Parc Stalingrad">
     <"213922790" 48.864 2.4162 50 "31705" "Champeaux - Gallieni">
     <"129001431" 48.878 2.2993 31 "8055" "Courcelles - Place des Ternes">
     <"210753033" 48.843 2.364 14 "13014" "Gare d'Austerlitz">
     <"653203262" 48.927 2.2391 30 "27002" "Parc Pierre Lagravère">
     <"406806401" 48.905 2.3024 28 "21109" "Guichet - Jean Jaurès">
     <"85143075" 48.873 2.4133 30 "20120" "Evariste Galois">
     <"1063035479" 48.813 2.1922 24 "23701" "Parvis Robert Schuman - Roger Salengro">
     <"54000595" 48.896 2.3227 36 "17007" "Navier - Epinettes">
     <"82571110" 48.871 2.2277 26 "21502" "Verdun - Place Henri IV">
     <"54000582" 48.841 2.3246 27 "14001" "Edgar Quinet - Gaité">
     <"217235307" 48.856 2.4415 25 "31012" "Place Carnot">
     <"210748575" 48.824 2.4185 51 "12126" "Gravelle - Route du Bac">
     <"214123470" 48.815 2.4029 26 "42023" " Place Léon Gambetta">
     <"129086648" 48.862 2.2618 42 "16129" "Ceinture du Lac Inferieure - Saint-Cloud">
     <"217572769" 48.895 2.4254 28 "35019" "Anatole France - Jean Lolive">
     <"214298601" 48.833 2.3173 23 "14104" "Boyer-Barret - Raymond Losserand">
     <"129125489" 48.872 2.385 21 "20113" "Piat - Parc de Belleville">
     <"82421994" 48.84 2.3826 35 "12024" "Gare de Bercy">
     <"214122655" 48.849 2.4179 31 "41604" "Lagny - Joffre">
     <"15461933" 48.881 2.3095 18 "17018" "Parc Monceau">
     <"82458977" 48.836 2.3104 23 "15017" "Place Falguière">
     <"129077035" 48.851 2.2872 51 "15029" "Emeriau - Place de Brazzaville">
     <"221047138" 48.871 2.4241 18 "31702" "Pierre et Marie Curie - Julien Grimau">
     <"15308782" 48.85 2.345 34 "5002" "Sommerard - Saint-Jacques">
     <"216473073" 48.884 2.3418 18 "18005" "Tardieu - Chappe">
     <"37521" 48.874 2.3484 17 "10005" "Petites Ecuries - Faubourg Poissonnière">
     <"653046029" 48.844 2.364 37 "5116" "Place Valhubert">
     <"2515976231" 48.901 2.2127 20 "92004" "Nanterre - Université">
     <"129103849" 48.891 2.34 20 "18020" "Francoeur - Marcadet">
     <"1057009034" 48.87 2.3888 27 "20136" "Henri Chevreau - Couronnes">
     <"82334007" 48.839 2.35 49 "5026" "Pascal - Claude Bernard">
     <"214146056" 48.841 2.4308 29 "43006" "Vignerons - Minimes">
     <"35196898" 48.844 2.3657 27 "13104" "Gare d'Austerlitz - Quai Saint-Bernard">
     <"85008390" 48.851 2.292 71 "15028" "Grenelle - Dr Finlay">
     <"216039437" 48.874 2.3034 26 "8102" "Lamennais - Washington ">
     <"215495494" 48.883 2.3265 47 "8012" "Batignolles - Place de Clichy">
     <"43155320" 48.823 2.3249 48 "14018" "Porte d'Orléans">
     <"129130397" 48.826 2.2488 21 "21013" "Pierre Grenier - Pont de Billancourt">
     <"653129412" 48.813 2.332 31 "42503" "Vladimir Ilitch Lénine - Andrée Chedid">
     <"54000634" 48.887 2.2843 25 "23011" "Bineau - Louise Michel">
     <"419381597" 48.908 2.3079 50 "21111" "Professeur René Leriche - Général Leclerc ">
     <"434419150" 48.833 2.2678 36 "21308" "Bara - Henri Farman">
     <"54000548" 48.859 2.3314 32 "7006" "Quai Voltaire">
     <"54000466" 48.871 2.3431 29 "2010" "Uzès - Montmartre">
     <"426772876" 48.853 2.3772 32 "11114" "Ledru-Rollin - Charonne">
     <"74620630" 48.87 2.3842 26 "20040" "Parc de Belleville - Julien Lacroix">
     <"129091653" 48.887 2.3145 34 "17017" "Gare de Pont-Cardinet">
     <"100905057" 48.878 2.3265 23 "8101" "Londres - Amsterdam">
     <"129134084" 48.902 2.3129 25 "21105" "Morice - Général Leclerc">
     <"210754072" 48.823 2.3543 35 "13026" "Place Jean Delay">
     <"419991048" 48.898 2.2791 50 "23002" "Pont de Levallois-bécon ">
     <"2820744873" 48.831 2.3119 30 "14139" "Pierre Larousse - Raymond Losserand">
     <"213676825" 48.837 2.3652 51 "13102" "Pitié-Salpêtrière">
     <"15299574" 48.852 2.3806 49 "11101" "Charles Delescluze">
     <"41566122" 48.837 2.2837 54 "15055" "Vasco de Gama">
     <"963786819" 48.829 2.3165 30 "14130" "Jonquoy - Didot">
     <"427678168" 48.874 2.3621 46 "10015" "Lucien Sampaix - Récollets">
     <"976762284" 48.853 2.4877 28 "41207" "Place du Général de Gaulle">
     <"213686196" 48.869 2.2899 19 "16006" "Lauriston - Copernic">
     <"11004671601" 48.902 2.3305 27 "34002" "Capitaine Glarner - Gabriel Péri">
     <"27414601" 48.852 2.3146 42 "7014" "Saint-François-Xavier">
     <"129036192" 48.876 2.3609 14 "10023" "Gare de l'Est - Verdun">
     <"82421013" 48.845 2.3826 35 "12011" "Charenton - Place du Col Bourgoin">
     <"252339799" 48.835 2.2479 28 "21019" "Edouard Vaillant - Paul-Adolphe Souriau">
     <"224589573" 48.843 2.335 18 "6018" "Michelet - Assas">
     <"220502135" 48.835 2.4077 36 "12032" "Porte Dorée">
     <"129114993" 48.877 2.4048 32 "19037" "Belleville - Porte des Lilas">
     <"129124069" 48.869 2.4054 21 "20109" "Haxo - Surmelin">
     <"221094844" 48.85 2.3276 23 "6107" "Place Alphonse Deville">
     <"220726050" 48.85 2.3304 55 "6103" "Mézières - Rennes ">
     <"254224239" 48.84 2.3011 63 "15038" "Place Adolphe Cherioux - Vaugirard">
     <"129116697" 48.886 2.3689 19 "19109" "Tanger - Place du Maroc">
     <"977409509" 48.855 2.436 38 "31019" "Vincennes - Douy-Delcupe">
     <"653055049" 48.925 2.3644 35 "32014" "Place du Cornillon - Stade de France">
     <"221041655" 48.897 2.344 56 "18032" "Porte de Clignancourt.">
     <"1057769632" 48.899 2.3295 26 "17124" "Porte de Saint-Ouen - Henri Huchard">
     <"1333959209" 48.795 2.3734 19 "44012" "Génie - Mozart">
     <"213690256" 48.885 2.2983 46 "17027" "Place du Maréchal Juin - Péreire">
     <"476183970" 48.876 2.3585 40 "10165" "Gare de l'Est - Place du 11 Novembre 1918">
     <"632007124" 48.862 2.4436 36 "31016" "Lucie Aubrac - Franklin">
     <"977206088" 48.947 2.2496 30 "51003" "Hôtel de Ville d'Argenteuil">
     <"213868408" 48.843 2.2222 31 "22101" "Gare Routière de Saint Cloud">
     <"129061615" 48.831 2.3797 34 "13016" "Primo Levi - Frigos">
     <"43165673" 48.856 2.383 39 "11020" "Belfort - Voltaire">
     <"82381710" 48.882 2.3203 15 "8051" "Batignolles - Rome">
     <"84986959" 48.851 2.3692 62 "12001" "Bastille - Biscornet">
     <"1805401614" 48.838 2.2282 27 "21032" "Sèvres-Gallieni">
     <"224598098" 48.832 2.3675 51 "13043" "Dunois - Clisson">
     <"10968855" 48.827 2.3093 19 "14122" "Colonel Monteil - Brune">
     <"82508970" 48.822 2.4215 26 "44102" "Verdun - Adrien Damalix">
     <"653055097" 48.878 2.3412 22 "9115" "Milton - Manuel">
     <"221038698" 48.876 2.2642 26 "16123" "Mahatma Gandhi">
     <"27246227" 48.88 2.3748 24 "19039" "Edouard Pailleron - Simon Bolivar ">
     <"63297" 48.847 2.2685 21 "16032" "Eglise d'Auteuil">
     <"95927849" 48.846 2.237 24 "21003" "Jean Jaurès - Jean Baptiste Clément ">
     <"102341385" 48.89 2.2701 23 "22001" "Château - Bineau">
     <"54000605" 48.893 2.3446 40 "18025" "Mairie du 18ème">
     <"979059925" 48.886 2.3206 29 "17122" "Bridaine - Lamandé">
     <"6512" 48.869 2.4093 15 "20027" "Porte de Ménilmontant">
     <"27363323" 48.872 2.3372 33 "9023" "Laffitte - Italiens">
     <"85118872" 48.863 2.4033 38 "20021" "Indre - Prairies">
     <"102289046" 48.845 2.2873 22 "15108" "Lourmel - Marie Skobtsov">
     <"124402232" 48.876 2.3996 41 "19040" "Belleville - Télégraphe">
     <"985086307" 48.906 2.2835 24 "26001" "Gare d'Asnières sur Seine">
     <"27415327" 48.884 2.2986 26 "17047" "Courcelles - Pierre Demours">
     <"100798076" 48.852 2.3414 22 "6016" "Danton - Serpente">
     <"15298647" 48.864 2.3661 36 "11040" "Temple - Jean-Pierre Timbaud">
     <"1063404053" 48.852 2.462 20 "41204" "République - Danton">
     <"82577019" 48.897 2.3846 30 "19009" "Cité des Sciences et de l'Industrie">
     <"54000598" 48.878 2.2945 25 "17046" "Mac-Mahon - Brey">
     <"2515829865" 48.936 2.3589 22 "32017" "Basilique">
     <"989753852" 48.894 2.326 20 "17121" "Square des Epinettes">
     <"990000217" 48.81 2.4581 16 "47006" "Les Planètes ">
     <"121025345" 48.877 2.3513 11 "10020" "Chabrol - d'Hauteville">
     <"76199110" 48.871 2.2749 0 "16004" "Université Paris Dauphine">
     <"213692714" 48.888 2.3343 24 "18113" "Lepic - Armée d'Orient">
     <"39256416" 48.89 2.3629 47 "18109" "Pajol - Riquet ">
     <"255207155" 48.876 2.389 20 "19038" "Lassus - Delouvain">
     <"63769334" 48.894 2.3415 39 "18029" "Emile Blemont - Poteau">
     <"129136818" 48.821 2.2911 23 "21703" "Square du Carrefour de l'Insurrection">
     <"98132679" 48.823 2.2965 49 "21706" " Jean Bleuzen - Square du 11 Novembre">
     <"27415469" 48.856 2.4088 24 "20118" "Orteaux - Mouraud">
     <"39599631" 48.858 2.2745 23 "16021" "François Ponsard - La Muette ">
     <"84979504" 48.874 2.333 25 "9031" "Provence - Chaussée d'Antin">
     <"37936869" 48.848 2.3292 35 "6030" "Assas - Vaugirard">
     <"85120104" 48.865 2.404 15 "20023" "Pelleport - Belgrand">
     <"101748685" 48.842 2.2922 43 "15035" "Place Etienne Pernet">
     <"54000608" 48.899 2.369 55 "18049" "Porte d'Aubervilliers">
     <"653080986" 48.902 2.4018 7 "35017" "Toffier Decaux - Cartier Bresson">
     <"102743096" 48.875 2.4242 27 "31703" "Sadi Carnot - François Mitterrand ">
     <"653059015" 48.878 2.3453 31 "9117" "Bellefond - Maubeuge">
     <"126175087" 48.903 2.3933 25 "35003" "Gabrielle Josserand - Edouard Vaillant">
     <"101746493" 48.848 2.2899 53 "15031" "Théâtre - Lourmel">
     <"27363137" 48.831 2.2412 22 "21014" "Hameau Fleuri - Marché">
     <"339797666" 48.893 2.4127 26 "35014" "Charles de Gaulle - Jean Lolive">
     <"1968156458" 48.815 2.4224 36 "47005" "Ecole Vétérinaire">
     <"66491394" 48.861 2.3758 43 "11041" "Square Saint-Ambroise">
     <"82404497" 48.856 2.379 37 "11006" "Ledru-Rollin - Place du Père Chaillet">
     <"991351798" 48.891 2.3689 23 "19127" "Aubervilliers - Curial">
     <"7304" 48.868 2.2961 15 "16015" "Bassano -  Iéna">
     <"54000592" 48.839 2.2783 36 "15070" "Balard - Montagne de la Fage">
     <"54000572" 48.848 2.3903 21 "12107" "Diderot - Pierre Bourdan">
     <"15409531" 48.836 2.338 16 "14112" "Méchain - Faubourg Saint-Jacques">
     <"29327" 48.809 2.4345 21 "47004" "Stade Auguste Delaune">
     <"36298" 48.879 2.3337 17 "9026" "Jean-Baptiste Pigalle - La Bruyere">
     <"37903195" 48.848 2.2373 27 "21001" "Transvaal - Charles de Gaulle ">
     <"102313219" 48.897 2.338 34 "18033" "Belliard - Damrémont">
     <"100906707" 48.849 2.3918 43 "11010" "Boulets - Faubourg Saint-Antoine">
     <"624177860" 48.88 2.2588 50 "16122" "Route de la Muette - Porte de Neuilly">
     <"66491407" 48.854 2.4024 22 "20116" "Haies - Réunion">
     <"27369223" 48.843 2.3203 17 "15002" "Maine - Antoine Bourdelle">
     <"102336814" 48.827 2.2723 24 "21310" "Kléber - Gouverneur Général Eboué">
     <"484423835" 48.89 2.2921 27 "23007" "Président Wilson - Jean Jaures">
     <"54000618" 48.857 2.4044 19 "20016" "Pyrénées - Maraîchers">
     <"653059879" 48.936 2.3471 40 "32015" "Gare RER de Saint-Denis">
     <"210583589" 48.871 2.3612 33 "10010" "Place Jacques Bonsergent">
     <"653050378" 48.852 2.3478 34 "5121" "Square René Viviani - Montebello">
     <"15291968" 48.858 2.2775 15 "16043" "Place de Passy">
     <"126354477" 48.884 2.3332 20 "18043" "Clichy - Place Blanche">
     <"1002059045" 48.86 2.3441 27 "1117" "Pont Neuf - Rivoli">
     <"15387809" 48.853 2.2685 62 "16027" "Mozart - Jasmin">
     <"1002738770" 48.859 2.3466 27 "1120" "Lavandieres Sainte Opportune - Rivoli">
     <"100918666" 48.863 2.367 21 "11043" "Place Pasdeloup">
     <"213987795" 48.915 2.3576 40 "32004" "Wilson - Landy">
     <"15397468" 48.851 2.2778 47 "16029" "Maison de Radio - France">
     <"129101773" 48.89 2.3382 44 "18017" "Caulaincourt - Place Constantin Pecqueur">
     <"84966359" 48.88 2.3214 26 "8019" "Naples - Rome">
     <"42908639" 48.881 2.3408 29 "9017" "Lallier - Trudaine ">
     <"125469898" 48.887 2.3532 33 "18008" "Square Léon">
     <"35137730" 48.838 2.3605 50 "13103" "Hôpital Pitié Salpêtrière">
     <"213952930" 48.906 2.3585 30 "32001" "Proudhon - Président Wilson">
     <"54000549" 48.858 2.3238 16 "7008" "Villersexel - Saint-Germain">
     <"85162552" 48.81 2.3627 45 "42703" "Fontainebleau - Edmond Michelet">
     <"2515738489" 48.856 2.4104 20 "20201" "Eugène Reisz - Davout">
     <"52329" 48.857 2.2822 37 "16112" "Chernoviz - Raynouard">
     <"256561528" 48.826 2.375 44 "13046" "Eugène Oudiné - Dessous Des Berges">
     <"452920451" 48.856 2.2153 24 "22102" "Mont Valérien - Michel Salles">
     <"37920" 48.851 2.3759 34 "12004" "Traversière - Ledru-Rollin">
     <"54000588" 48.842 2.3195 66 "15003" "Gare Montparnasse - Vaugirard">
     <"1020700136" 48.854 2.3639 20 "4110" "Neuve Saint-Pierre - Beautreillis">
     <"100855693" 48.853 2.3316 26 "6032" "Sabot - Rennes">
     <"42499285" 48.867 2.3158 43 "8001" "Petit Palais">
     <"9931940126" 48.899 2.3524 38 "18202" "Diane Arbus">
     <"54000586" 48.834 2.3176 32 "14030" "Pernety - Raymond Losserand">
     <"102304517" 48.887 2.3041 46 "17022" "Pereire - Place de Wagram">
     <"128889359" 48.857 2.3066 41 "7020" "Champ de Mars - Cler">
     <"54000621" 48.863 2.387 56 "20030" "Ménilmontant - Père Lachaise">
     <"912377361" 48.847 2.3861 44 "12161" "Diderot - Reuilly">
     <"54000546" 48.85 2.3379 33 "6017" "Sénat - Condé">
     <"129042700" 48.875 2.3667 60 "10114" "Granges aux Belles - Hôpital Saint-Louis">
     <"101761298" 48.84 2.2716 45 "15058" "Place du Moulin de Javel">
     <"27364581" 48.828 2.3585 25 "13122" "Parc de Choisy">
     <"210737808" 48.884 2.3672 28 "10036" "Aqueduc - Villette">
     <"256124192" 48.874 2.386 42 "19041" "Belleville - Pyrénées">
     <"88235134" 48.832 2.315 47 "14028" "Alésia - Suisses">
     <"653127524" 48.904 2.2947 30 "21114" "Gustave Eiffel - Parc des Impressionnistes">
     <"2515686699" 48.873 2.4014 25 "20137" "Borrégo - Gambetta">
     <"259977414" 48.833 2.2859 22 "15107" "Palais des Sports">
     <"6298" 48.881 2.3524 24 "10033" "Gare du Nord - Saint-Vincent de Paul">
     <"82568336" 48.874 2.4278 29 "31704" "Jeanne Hornet - Girardot">
     <"1021176825" 48.832 2.238 22 "21024" "Billancourt - Général Leclerc ">
     <"54000611" 48.876 2.3794 26 "19023" "Manin - Simon Bolivar">
     <"66491408" 48.881 2.425 32 "32603" "Calmette">
     <"100872260" 48.847 2.3126 42 "7013" "Duroc - Place de Breteuil">
     <"36151" 48.871 2.3383 17 "2013" "Favart - Italiens">
     <"213848056" 48.827 2.2784 55 "21311" "Parvis Corentin Celton">
     <"452936197" 48.834 2.4132 60 "12041" "Bois de Vincennes.">
     <"54000545" 48.841 2.2781 65 "15059" "Parc André Citroën">
     <"66505511" 48.867 2.3067 29 "8038" "François 1er - Montaigne">
     <"224256188" 48.875 2.2964 29 "8056" "Beaujon - Wagram">
     <"66491386" 48.861 2.3095 58 "7016" "Surcouf - Université">
     <"1023083417" 48.899 2.3646 20 "18138" "Ney - Charles Hermite">
     <"54000539" 48.854 2.3569 36 "4011" "Hôtel de Ville - Pont-Marie">
     <"1025995767" 48.814 2.5097 21 "45001" "Hôtel de Ville de Champigny sur Marne">
     <"101490103" 48.833 2.3369 23 "14006" "Saint-Jacques - Tombe Issoire">
     <"82432573" 48.822 2.3689 50 "13041" "Porte d'Ivry">
     <"1021553839" 48.883 2.3497 36 "9118" "Faubourg Poissonniere - Delta">
     <"54000541" 48.858 2.3582 29 "4013" "Vieille du Temple - Francs Bourgeois">
     <"653065577" 48.881 2.3584 30 "10163" "Gare du Nord - Demarquay">
     <"1034242363" 48.865 2.443 34 "31023" "Place François Mitterand">
     <"335780498" 48.865 2.3517 32 "2001" "Greneta - Sebastopol">
     <"256403519" 48.883 2.3362 21 "18042" "Place Pigalle">
     <"484387018" 48.877 2.4084 31 "20019" "Place du Maquis du Vercors">
     <"544249939" 48.852 2.3267 49 "7101" "Raspail - Chomel">
     <"1035816937" 48.893 2.3522 28 "18137" "Poissonniers - Nord">
     <"66507229" 48.892 2.3001 26 "17116" "Reims - Porte d'Asnières">
     <"263610599" 48.859 2.4274 45 "31013" "Centenaire - Sorins">
     <"49772483" 48.887 2.3326 18 "18001" "Damrémont - Caulaincourt">
     <"653066427" 48.933 2.356 26 "32018" "Franciade - Gabriel Péri">
     <"129089749" 48.888 2.3169 31 "17016" "Brochant - Square des Batignolles ">
     <"100770878" 48.85 2.353 25 "5019" "Poissy - Saint-Germain">
     <"27415297" 48.892 2.3354 52 "18019" "Square Raymond Souplex">
     <"54000607" 48.843 2.2831 19 "15063" "Convention - Saint-Charles">
     <"13283986" 48.856 2.3753 34 "11003" "Keller - La Roquette">
     <"100910836" 48.868 2.3727 48 "11034" "Parmentier - Fontaine au Roi">
     <"6515" 48.872 2.3459 30 "9012" "Rougemont - Poissonnière">
     <"41523981" 48.842 2.2987 32 "15020" "Mairie du 15ème">
     <"1034247348" 48.857 2.478 34 "41206" "Place des Larris">
     <"39536951" 48.824 2.3616 33 "13113" "Vistule - Choisy">
     <"35089539" 48.883 2.3864 23 "19031" "Manin - Crimée">
     <"27415169" 48.825 2.3678 23 "13114" "Nationale - Marcel Duchamp">
     <"15412563" 48.835 2.2841 22 "15061" "Square Desnouettes">
     <"30179848" 48.857 2.4087 27 "20017" "Saint-Blaise - Mouraud">
     <"27363029" 48.856 2.3905 32 "11019" "Charonne - Philippe-Auguste">
     <"484889494" 48.893 2.2889 26 "23008" "Hôtel de Ville de Levallois Perret">
     <"27363256" 48.866 2.3344 25 "1016" "Thérèse - Opéra">
     <"100902274" 48.873 2.3204 37 "8015" "Roquépine - Malesherbes">
     <"15414455" 48.86 2.2808 34 "16016" "Paul Doumer - La Tour">
     <"27415285" 48.862 2.3114 25 "7026" "Place de Finlande">
     <"78348185" 48.904 2.3059 51 "21108" "Mairie de Clichy">
     <"36003" 48.855 2.3399 23 "6014" "Pont de Lodi - Dauphine">
     <"27415215" 48.82 2.3234 25 "14116" "Romain Rolland">
     <"27415012" 48.84 2.3789 66 "12108" "Bercy.">
     <"263732151" 48.853 2.43 33 "31018" "Gambetta - Michelet">
     <"1036199130" 48.804 2.4437 21 "47002" "Les Juilliottes">
     <"129161858" 48.907 2.3894 32 "33005" "République - Henri Barbusse">
     <"653035822" 48.869 2.3469 28 "2110" "Jeûneurs - Mulhouse">
     <"27414460" 48.868 2.3305 37 "1022" "Danielle Casanova - Place Vendôme">
     <"76488849" 48.836 2.3723 36 "13019" "Fernand Braudel - Vincent Auriol ">
     <"66505513" 48.87 2.3024 31 "8105" "François 1er - Lincoln">
     <"66491368" 48.85 2.3435 50 "5030" "Sorbonne - Ecoles">
     <"82419429" 48.851 2.3838 44 "11107" "Faidherbe - Dahomey">
     <"349750111" 48.876 2.3473 30 "9113" "Bleue - Trévise">
     <"52453" 48.868 2.411 25 "20103" "Le Vau - Maurice Bertaux">
     <"210389577" 48.869 2.3325 17 "2014" "Daunou - Louis le Grand">
     <"15401095" 48.84 2.2638 46 "16041" "Versailles - Claude Terrasse">
     <"1055553396" 48.85 2.3645 15 "4109" "Mornay - Sully">
     <"210394523" 48.869 2.3557 35 "3101" "Porte Saint-Martin">
     <"1036226943" 48.777 2.2957 33 "23302" "Parc de Sceaux - Centre-Ville">
     <"1056959071" 48.851 2.3838 43 "11048" "Place Mireille Havet">
     <"129050965" 48.867 2.3655 19 "11046" "Place de la République - Voltaire">
     <"66491371" 48.851 2.3421 33 "6031" "Pierre Sarrazin - Saint-Michel">
     <"60667075" 48.87 2.3008 22 "8049" "Georges V - François 1er">
     <"486833337" 48.866 2.345 33 "2101" "Bachaumont - Montmartre">
     <"1055541632" 48.818 2.2458 42 "21952" "Place Tony de Graaff">
     <"75313725" 48.831 2.3409 34 "14007" "Ferrus - Saint-Jacques">
     <"606669250" 48.841 2.4097 40 "12154" "Square Georges Melies">
     <"653069115" 48.875 2.3705 34 "10164" "Claude Vellefaux - Sambre et Meuse">
     <"15383032" 48.865 2.3102 39 "8029" "Place du Canada">
     <"54000561" 48.877 2.3398 32 "9015" "Lamartine - Faubourg Montmartre">
     <"54001190" 48.883 2.3813 27 "19021" "Mairie du 19ème">
     <"82569809" 48.882 2.2837 22 "17104" "Jardin Marguerite Long">
     <"11851037297" 48.821 2.2151 33 "23105" "Sèvres Rive Gauche">
     <"266052390" 48.884 2.3765 28 "19030" "Melun - Jean Jaurès">
     <"37952191" 48.84 2.2399 31 "21004" "Jean Jaurès - Reine">
     <"34300292" 48.889 2.2642 25 "22002" "Argenson - Château">
     <"82554786" 48.893 2.4124 30 "35008" "Place de l'Eglise - Pantin">
     <"268976295" 48.828 2.3492 36 "13022" "Butte aux Cailles - Esperance">
     <"27415444" 48.863 2.4097 30 "20045" "Louis Ganne - Davout">
     <"84983562" 48.859 2.3866 52 "11110" "Roquette - Folie Regnault">
     <"129081441" 48.856 2.2752 21 "16031" "Vignes - Boulainvilliers">
     <"653073004" 48.834 2.4548 48 "12127" "Tremblay - Lac des Minimes">
     <"1056986761" 48.832 2.3886 55 "12153" "Terroirs de France - Lheureux">
     <"41610121" 48.841 2.3555 28 "5028" "Censier - Jardin des Plantes">
     <"82566934" 48.89 2.3197 53 "17005" "Brochant - Clichy">
     <"128936618" 48.871 2.314 36 "8032" "Matignon - Faubourg Saint-Honoré">
     <"262607058" 48.822 2.2986 33 "22401" "Charles de Gaulle - Plateau de Vanves">
     <"35106544" 48.825 2.3361 55 "14016" "René Coty - Parc Montsouris">
     <"267976590" 48.834 2.3866 66 "12033" "François Truffaut - Saint Emilion">
     <"1056965116" 48.828 2.4184 50 "12120" "Lac Daumesnil - Saint-Maurice">
     <"54000630" 48.883 2.2774 25 "22012" "Madeleine Michelis - Roule">
     <"54000567" 48.851 2.3931 34 "11012" "Montreuil - Voltaire">
     <"1599921040" 48.885 2.3589 30 "18142" "Jessaint - Marx Dormoy">
     <"129096696" 48.888 2.3536 13 "18014" "Léon - Doudeauville">
     <"82590367" 48.833 2.2442 56 "21017" "Place Marcel Sembat">
     <"82573931" 48.899 2.3366 37 "18035" "René Binet - Porte de Montmartre">
     <"82436057" 48.821 2.3563 22 "13110" "Moulin de la Pointe">
     <"43219958" 48.843 2.3244 39 "14127" "Odessa - Départ">
     <"269953055" 48.823 2.392 29 "42011" "Quai Marcel Boyer - Victor Hugo">
     <"82448637" 48.847 2.3071 46 "15009" "Suffren - Pérignon">
     <"460558111" 48.863 2.3711 20 "11044" "Square du Bataclan">
     <"271540743" 48.897 2.2985 26 "23005" "Gare de Clichy-Levallois ">
     <"452347778" 48.837 2.4018 21 "12010" "Daumesnil - Picpus">
     <"13372702" 48.873 2.4079 33 "20117" "Saint-Fargeau - Mortier">
     <"1599931563" 48.787 2.3519 30 "48009" "République - Auguste Perret">
     <"15411223" 48.831 2.3362 24 "14125" "Dareau - Broussais">
     <"85152599" 48.838 2.2408 46 "21009" "Le Corbusier - Jean Jaurès">
     <"284711589" 48.856 2.3684 18 "4107" "Beaumarchais - Pas de la Mule">
     <"357491025" 48.787 2.2279 22 "21951" "Place Centrale ">
     <"30550" 48.873 2.3408 24 "9013" "Mairie du 9ème">
     <"478593396" 48.862 2.4553 20 "31017" "Jean Moulin - Paul Doumer">
     <"213675430" 48.823 2.3777 49 "13047" "Boutroux - Porte de Vitry">
     <"462875227" 48.891 2.2951 25 "23006" "Jules Guesde - Alsace">
     <"213693126" 48.885 2.3346 23 "18114" "Véron - Lepic">
     <"363735875" 48.818 2.42 18 "44103" "Pont De Charenton">
     <"265266148" 48.822 2.3132 24 "22403" "Pierre Brossolette - Adolphe Pinard">
     <"390075668" 48.82 2.3668 40 "13117" "Stade Georges Carpentier">
     <"457713145" 48.895 2.1958 43 "92005" "Gare de Nanterre Ville">
     <"392576677" 48.857 2.2211 24 "22103" "Senard - Charles Blum">
     <"11851327865" 48.899 2.3087 30 "21120" "Docteur Calmette - Martre">
     <"338853596" 48.881 2.2716 26 "22009" "Charles de Gaulle - Orléans ">
     <"1056995858" 48.835 2.3132 29 "14128" "Gergovie - Vercingétorix">
     <"27414924" 48.874 2.3738 25 "10039" "Sambre et Meuse - Villette">
     <"66491406" 48.847 2.4107 48 "20047" "Cours de Vincennes - Davout">
     <"54000550" 48.858 2.3004 31 "7024" "Rapp - Place du Général Gouraud">
     <"1056972307" 48.837 2.4405 50 "12125" "Pyramide - Parc Floral">
     <"653217067" 48.876 2.5007 19 "31101" "Jules Guesde - Laennec">
     <"1109534105" 48.876 2.4563 20 "31026" "Demi-Lune - Aristide Briand">
     <"124390478" 48.847 2.416 17 "20004" "Commandant l'Herminier - Gallieni">
     <"365181481" 48.893 2.327 53 "17001" "Guy Môquet - Saint-Ouen">
     <"653076373" 48.839 2.4605 35 "12129" "Bois de Vincennes - Porte Jaune">
     <"52456" 48.878 2.3959 28 "19113" "Pré Saint-Gervais - Lilas">
     <"15310509" 48.878 2.3397 17 "9016" "Choron - Martyrs">
     <"275968458" 48.897 2.4008 60 "35004" "Place du Président Salvador Allende">
     <"213995665" 48.884 2.4034 30 "33104" "Square Edmond Pépin">
     <"1056979685" 48.847 2.3669 27 "12150" "Bastille - Quai de la Rapée">
     <"128928526" 48.881 2.3248 15 "8011" "Clapeyron - Moscou">
     <"27415123" 48.826 2.3422 28 "13021" "Boussingault - Tolbiac">
     <"287096529" 48.839 2.3704 43 "13020" "Paul Klee - Place Augusta Holmes">
     <"97705710" 48.865 2.3732 39 "11031" "Jacquard - Ternaux ">
     <"13242682" 48.882 2.4031 31 "19124" "Alexander Fleming - Belvédère">
     <"278576043" 48.891 2.4065 18 "35011" "Honoré d'Estienne d'Ovres - Grilles">
